gid	sym
105242482	LOC105242482
11596	Ager
11607	Agtr1a
11608	Agtr1b
11651	Akt1
11652	Akt2
12028	Bax
12043	Bcl2
12367	Casp3
12443	Ccnd1
12540	Cdc42
12567	Cdk4
12576	Cdkn1b
12825	Col3a1
12826	Col4a1
12827	Col4a2
12828	Col4a3
12829	Col4a4
12830	Col4a5
12842	Col1a1
12843	Col1a2
13058	Cybb
13367	Diaph1
13614	Edn1
13653	Egr1
14066	F3
14205	Vegfd
14268	Fn1
15461	Hras
15894	Icam1
16175	Il1a
16176	Il1b
16193	Il6
16452	Jak2
16476	Jun
16653	Kras
17126	Smad2
17127	Smad3
17128	Smad4
17390	Mmp2
18018	Nfatc1
18033	Nfkb1
18127	Nos3
18176	Nras
18706	Pik3ca
18707	Pik3cd
18708	Pik3r1
18709	Pik3r2
18710	Pik3r3
18712	Pim1
18750	Prkca
18751	Prkcb
18753	Prkcd
18754	Prkce
18762	Prkcz
18787	Serpine1
18795	Plcb1
18796	Plcb2
18797	Plcb3
18798	Plcb4
18799	Plcd1
18802	Plcd4
18803	Plcg1
19094	Mapk11
19353	Rac1
19697	Rela
20293	Ccl12
20296	Ccl2
20339	Sele
20846	Stat1
20848	Stat3
20850	Stat5a
20851	Stat5b
21803	Tgfb1
21808	Tgfb2
21809	Tgfb3
21812	Tgfbr1
21813	Tgfbr2
21824	Thbd
21926	Tnf
22329	Vcam1
22339	Vegfa
22340	Vegfb
22341	Vegfc
224480	Nox3
234779	Plcg2
237038	Nox1
23797	Akt3
26413	Mapk1
26414	Mapk10
26415	Mapk13
26416	Mapk14
26417	Mapk3
26419	Mapk8
26420	Mapk9
29857	Mapk12
30955	Pik3cg
320207	Pik3r5
56458	Foxo1
72469	Plcd3
74055	Plce1
74769	Pik3cb
94216	Col4a6
