gid	sym
107823	Whsc1
110147	Ehmt2
110446	Acat1
110460	Acat2
110695	Aldh7a1
11669	Aldh2
11671	Aldh3a2
15107	Hadh
170442	Bbox1
18193	Nsd1
18293	Ogdh
18822	Plod1
19193	Pipox
192195	Ash1l
192289	Tmlhe
208043	Setd1b
208266	Dot1l
20937	Suv39h1
214162	Kmt2a
225888	Suv420h1
231051	Kmt2c
232811	Suv420h2
233904	Setd1a
234135	Whsc1l1
234407	Colgalt1
235386	Hykk
235626	Setd2
239017	Ogdhl
239122	Setdb2
23923	Aadat
26432	Plod2
26433	Plod3
269132	Colgalt2
270076	Gcdh
30956	Aass
381022	Kmt2d
56752	Aldh9a1
64707	Suv39h2
67956	Kmt5a
69188	Kmt2e
72535	Aldh1b1
72947	Phykpl
73251	Setd7
73582	Camkmt
74147	Ehhadh
74729	Setmar
75410	Kmt2b
77683	Ehmt1
78920	Dlst
84505	Setdb1
93747	Echs1
97212	Hadha
