gid	sym
100041953	Sap18b
100042807	Eif3j2
100043292	Gm4340
102614	Rpp25
102641332	LOC102641332
102641436	LOC102641436
102641751	LOC102641751
103468	Nup107
103573	Xpo1
107829	Thoc5
107939	Pom121
108067	Eif2b3
108112	Eif4ebp3
108989	Tpr
110379	Sec13
114615	Elac1
114671	4930444G20Rik
116940	Tgs1
117109	Pop5
12729	Clns1a
13627	Eef1a1
13628	Eef1a2
13664	Eif1a
13665	Eif2s1
13667	Eif2b4
13669	Eif3a
13681	Eif4a1
13682	Eif4a2
13684	Eif4e
13685	Eif4ebp1
13688	Eif4ebp2
13690	Eif4g2
14265	Fmr1
14359	Fxr1
16211	Kpnb1
16341	Eif3e
170722	Nxf7
170762	Nup155
170930	Sumo2
17149	Magoh
18141	Nup50
18226	Nup62
18458	Pabpc1
18459	Pabpc2
18949	Pnn
19069	Nup88
192160	Casc3
192170	Eif4a3
19384	Ran
19386	Ranbp2
19387	Rangap1
19428	Rasl2-9
195236	Pom121l2
19704	Upf1
19826	Rnps1
20220	Sap18
20430	Cyfip1
20595	Smn1
20610	Sumo3
208366	Rpp40
208643	Eif4g1
20901	Strap
20918	Eif1
209354	Eif2b1
21335	Tacc3
216766	Gemin5
21681	Alyref
217715	Eif2b2
217869	Eif5
218210	Nup153
218268	Eif4e1b
218693	Paip1
22196	Ube2i
22218	Sumo1
223921	Aaas
224045	Eif2b5
225160	Thoc1
226982	Eif5b
227522	Rpp38
227699	Nup188
227720	Nup214
230721	Pabpc4
230861	Eif4g3
231042	Nupl2
231201	AF366264
234865	Nup133
237082	Nxt2
237221	Gemin8
23879	Fxr2
241989	Pabpc4l
245610	Nxf3
26905	Eif2s3x
26908	Eif2s3y
269113	Nup54
26987	Eif4e2
269966	Nup98
27374	Prmt5
276919	Gemin4
27979	Eif3b
326622	Upf2
331401	Thoc2
381404	Pabpc1l
386612	Thoc6
408191	Gm5415
408192	Gm9839
433702	Ncbp1
445007	Nup85
51796	Srrm1
53319	Nxf1
53356	Eif3g
53817	Ddx39b
53975	Ddx20
54364	Rpp30
54563	Nup210
54709	Eif3i
55944	Eif3d
56009	Alyref2
56215	Acin1
56347	Eif3c
56488	Nxt1
56698	Phax
59015	Nup160
60365	Rbm8a
66069	Snupn
66085	Eif3f
66161	Pop4
66231	Thoc7
66235	Eif1ax
66441	Magohb
66603	Gemin2
66679	Rae1
668137	Gm8994
668382	Pabpc1l2b-ps
67031	Upf3a
67053	Rpp14
67204	Eif2s2
67242	Gemin6
67543	Pabpc6
67676	Rpp21
67724	Pop1
68092	Ncbp2
68134	Upf3b
68135	Eif3h
68626	Elac2
68969	Eif1b
69482	Nup35
69731	Gemin7
69736	Nup37
69912	Nup43
69961	Rpp25l
70047	Trnt1
70699	Nup205
71805	Nup93
71844	Nupl1
72124	Seh1l
72322	Xpo5
72787	Ndc1
73192	Xpot
73666	Thoc3
74097	Pop7
75471	1700009N14Rik
75705	Eif4b
75826	Senp2
76884	Cyfip2
77595	Nup210l
78428	Pym1
78655	Eif3j1
83454	Nxf2
93728	Pabpc5
97112	Nmd3
