gid	sym
109333	Pkn2
110350	Dync2h1
11461	Actb
11465	Actg1
11867	Arpc1b
12362	Casp1
12475	Cd14
12540	Cdc42
12981	Csf2
13424	Dync1h1
13426	Dync1i1
13427	Dync1i2
14281	Fos
14825	Cxcl1
15978	Ifng
15979	Ifngr1
15980	Ifngr2
16173	Il18
16175	Il1a
16176	Il1b
16193	Il6
16476	Jun
16593	Klc1
16594	Klc2
16803	Lbp
17874	Myd88
18033	Nfkb1
18126	Nos2
18643	Pfn1
18645	Pfn2
19094	Mapk11
192176	Flna
19349	Rab7
19353	Rac1
19697	Rela
19877	Rock1
19878	Rock2
20302	Ccl3
20303	Ccl4
20310	Cxcl2
21872	Tjp1
21898	Tlr4
22376	Was
226421	Rab7b
232943	Klc3
234663	Dync1li2
235661	Dync1li1
242687	Wasf2
263803	Pkn3
26413	Mapk1
26414	Mapk10
26415	Mapk13
26416	Mapk14
26417	Mapk3
26419	Mapk8
26420	Mapk9
268973	Nlrc4
280408	Rilp
286940	Flnb
29857	Mapk12
320795	Pkn1
330122	Cxcl3
382562	Pfn4
53791	Tlr5
56212	Rhog
56378	Arpc3
56443	Arpc1a
66824	Pycard
67771	Arpc5
68089	Arpc4
68794	Flnc
69582	Plekhm2
73178	Wasl
74192	Arpc5l
74764	Klc4
75477	Pfn3
76709	Arpc2
83767	Wasf1
