gid	sym
100040233	Gm10334
103964	Try5
104443	Npffr2
108015	Chrnb4
108043	Chrnb3
108068	Grm2
108069	Grm3
108071	Grm5
108072	Grm6
108073	Grm7
110304	Glra3
110637	Grik4
110834	Chrna3
110835	Chrna5
110886	Gabra5
110902	Chrna2
111174	Taar1
114229	Kiss1r
11435	Chrna1
11438	Chrna4
11440	Chrna6
11441	Chrna7
11443	Chrnb1
11444	Chrnb2
11447	Chrnd
11448	Chrne
11449	Chrng
11517	Adcyap1r1
11539	Adora1
11540	Adora2a
11541	Adora2b
11542	Adora3
11548	Adra1b
11549	Adra1a
11550	Adra1d
11551	Adra2a
11552	Adra2b
11553	Adra2c
11554	Adrb1
11555	Adrb2
11556	Adrb3
11607	Agtr1a
11608	Agtr1b
11609	Agtr2
12000	Avpr2
12061	Bdkrb1
12062	Bdkrb2
12209	Brs3
12257	Tspo
12267	C3ar1
12273	C5ar1
12311	Calcr
12425	Cckar
12426	Cckbr
12640	Cga
12669	Chrm1
12671	Chrm3
12672	Chrm4
12801	Cnr1
12802	Cnr2
12921	Crhr1
12922	Crhr2
13035	Ctsg
13488	Drd1
13489	Drd2
13490	Drd3
13491	Drd4
13492	Drd5
13609	S1pr1
13610	S1pr3
13611	S1pr4
13617	Ednra
13618	Ednrb
140498	Rxfp2
14061	F2
14062	F2r
14063	F2rl1
14064	F2rl2
14065	F2rl3
140795	P2ry14
14289	Fpr2
14293	Fpr1
14294	Fpr3
14308	Fshb
14309	Fshr
14394	Gabra1
14395	Gabra2
14396	Gabra3
14397	Gabra4
14399	Gabra6
14400	Gabrb1
14401	Gabrb2
14402	Gabrb3
14403	Gabrd
14404	Gabre
14405	Gabrg1
14406	Gabrg2
14407	Gabrg3
14408	Gabrr1
14409	Gabrr2
14427	Galr1
14428	Galr2
14429	Galr3
14527	Gcgr
14599	Gh
14600	Ghr
14602	Ghrhr
14608	Gpr83
14652	Glp1r
14654	Glra1
14658	Glrb
14715	Gnrhr
14739	S1pr2
14745	Lpar1
14765	Gpr50
14767	Nmur1
14799	Gria1
14800	Gria2
14802	Gria4
14803	Grid1
14804	Grid2
14805	Grik1
14806	Grik2
14807	Grik3
14809	Grik5
14810	Grin1
14811	Grin2a
14812	Grin2b
14813	Grin2c
14814	Grin2d
14815	Nr3c1
14816	Grm1
14823	Grm8
14829	Grpr
14938	Gzma
15465	Hrh1
15466	Hrh2
15550	Htr1a
15551	Htr1b
15552	Htr1d
15557	Htr1f
15558	Htr2a
15559	Htr2b
15560	Htr2c
15562	Htr4
15563	Htr5a
15564	Htr5b
15565	Htr6
15566	Htr7
16846	Lep
16847	Lepr
16866	Lhb
16867	Lhcgr
16995	Ltb4r1
170483	Grin3b
170732	Trhr2
17171	Mas1
17199	Mc1r
17200	Mc2r
17201	Mc3r
17202	Mc4r
17203	Mc5r
17773	Mtnr1a
18101	Nmbr
18166	Npy1r
18167	Npy2r
18168	Npy5r
18169	Npy6r
18216	Ntsr1
18217	Ntsr2
18386	Oprd1
18387	Oprk1
18389	Oprl1
18390	Oprm1
18430	Oxtr
18436	P2rx1
18438	P2rx4
18439	P2rx7
18440	P2rx6
18441	P2ry1
18442	P2ry2
18815	Plg
19065	Npy4r
19109	Prl
19116	Prlr
19204	Ptafr
19214	Ptgdr
19216	Ptger1
19217	Ptger2
19218	Ptger3
19219	Ptger4
19220	Ptgfr
19222	Ptgir
19228	Pth1r
193034	Trpv1
20605	Sstr1
20606	Sstr2
20607	Sstr3
20608	Sstr4
20609	Sstr5
207911	Mchr1
208188	Ghsr
209512	Taar2
209513	Taar4
209517	Taar7b
21336	Tacr1
21337	Tacr2
21338	Tacr3
213438	A630033H20Rik
213527	Pth2r
213788	Chrm5
21390	Tbxa2r
215854	Taar5
215855	Taar6
215856	Taar7a
215859	Taar8a
216643	Gabrp
216749	Nmur2
217369	Uts2r
21833	Thra
21834	Thrb
22045	Trhr
22072	Prss2
22074	Try4
22094	Tshb
22095	Tshr
22354	Vipr1
22355	Vipr2
225192	Hrh4
226278	Prlhr
226304	Npbwr1
228139	P2rx3
230777	Hcrtr1
231252	Chrna9
231602	P2rx2
233571	P2ry6
237213	Glra2
237362	Npffr1
23796	Aplnr
239336	Rxfp3
239845	Gpr156
242093	Rxfp4
242425	Gabbr2
242443	Grin3a
243764	Chrm2
244701	Mtnr1b
26361	Avpr1b
268934	Grm4
276742	Taar7e
319229	Sctr
328699	Gabrr3
381489	Rxfp1
381853	Gipr
382348	Taar8b
387285	Hcrtr2
435206	Taar7d
435207	Taar7f
436522	Try10
493809	Taar3
494546	Taar8c
503558	Taar9
504186	Chrna10
53623	Gria3
53978	Lpar2
54140	Avpr1a
54393	Gabbr1
54598	Calcrl
57249	Gabrq
57260	Ltb4r2
57385	P2ry4
58861	Cysltr1
64095	Gpr35
65086	Lpar3
67168	Lpar6
67373	2210010C04Rik
70086	Cysltr2
73626	1810009J06Rik
74191	P2ry13
78134	Lpar4
78826	P2ry10
93742	Pard3
93896	Glp2r
94045	P2rx5
94226	S1pr5
99296	Hrh3
