gid	sym
102641341	LOC102641341
102643177	LOC102643177
103135	Pan2
104625	Cnot6
108077	Skiv2l
109075	Exosc4
12226	Btg1
12227	Btg2
12228	Btg3
13209	Ddx6
13806	Eno1
13807	Eno2
13808	Eno3
15510	Hspd1
15526	Hspa9
18458	Pabpc1
18459	Pabpc2
18641	Pfkl
18642	Pfkm
18983	Cnot7
194735	Btg1-ps2
210106	Papd7
213550	Dis3l
214627	Papd5
218343	Ttc37
22057	Tob1
225929	Patl1
227715	Exosc2
230721	Pabpc4
231464	Cnot6l
232791	Cnot3
234594	Cnot1
234699	Edc4
24127	Xrn1
24128	Xrn2
241989	Pabpc4l
27756	Lsm2
27998	Exosc5
319618	Dcp1b
319885	Zcchc7
353190	Edc3
381404	Pabpc1l
433182	Eno1b
436199	Btg1-ps1
50783	Lsm4
50911	Exosc9
50912	Exosc10
53621	Cnot4
56057	Btg4
56421	Pfkp
57259	Tob2
57316	C1d
58184	Rqcd1
66094	Lsm7
66317	Wdr61
66362	Exosc3
66373	Lsm5
66446	Exosc7
66583	Exosc1
668382	Pabpc1l2b-ps
67207	Lsm1
67543	Pabpc6
67678	Lsm3
68533	Mphosph6
69125	Cnot8
69305	Dcps
69639	Exosc8
70640	Dcp2
71701	Pnpt1
72068	Cnot2
72162	Dhx36
72198	Skiv2l2
72544	Exosc6
72587	Pan3
72662	Dis3
73532	1700080E11Rik
74108	Parn
75686	Nudt16
75901	Dcp1a
76522	Lsm8
78651	Lsm6
78893	Cnot10
93728	Pabpc5
