gid	sym
102642252	LOC102642252
104156	Etv5
105243590	LOC105243590
107823	Whsc1
107951	Cdk9
108829	Jmjd1c
109115	Supt3
110794	Cebpe
11796	Birc3
11864	Arnt2
11908	Atf1
11920	Atm
12044	Bcl2a1a
12045	Bcl2a1b
12046	Bcl2a1c
12047	Bcl2a1d
12048	Bcl2l1
12053	Bcl6
12151	Bmi1
12393	Runx2
12394	Runx1
12395	Runx1t1
12427	Ccna1
12444	Ccnd2
12455	Ccnt1
12475	Cd14
12524	Cd86
12575	Cdkn1a
12576	Cdkn1b
12580	Cdkn2c
12606	Cebpa
12608	Cebpb
12775	Ccr7
12978	Csf1r
12981	Csf2
13198	Ddit3
13207	Ddx5
13237	Defa3
13714	Elk4
13876	Erg
14009	Etv1
14011	Etv6
14030	Ewsr1
14048	Eya1
140780	Bmp2k
14083	Ptk2
14129	Fcgr1
14247	Fli1
14254	Flt1
14255	Flt3
14939	Gzmb
15077	Hist2h3c1
15078	H3f3a
15081	H3f3b
15182	Hdac2
15242	Hhex
15364	Hmga2
15395	Hoxa10
15396	Hoxa11
15405	Hoxa9
15446	Hpgd
15902	Id2
16000	Igf1
16001	Igf1r
16009	Igfbp3
16178	Il1r2
16185	Il2rb
16187	Il3
16193	Il6
16409	Itgam
16421	Itgb7
16480	Jup
16599	Klf3
16825	Ldb1
16909	Lmo2
17095	Lyl1
17125	Smad1
17132	Maf
17187	Max
17246	Mdm2
17260	Mef2c
17268	Meis1
17283	Men1
17295	Met
17349	Mlf1
17355	Aff1
17392	Mmp3
17395	Mmp9
17523	Mpo
17869	Myc
18033	Nfkb1
18053	Ngfr
18109	Mycn
18124	Nr4a3
18211	Ntrk1
18505	Pax3
18507	Pax5
18509	Pax7
18510	Pax8
18514	Pbx1
18516	Pbx3
18590	Pdgfa
18612	Etv4
18627	Per2
18647	Cdk14
18791	Plat
18792	Plau
18854	Pml
19016	Pparg
19126	Prom1
19208	Ptcra
19401	Rara
19696	Rel
19697	Rela
20181	Rxra
20182	Rxrb
20183	Rxrg
20185	Ncor1
20375	Spi1
20466	Sin3a
20471	Six1
20474	Six4
20683	Sp1
20732	Spint1
208266	Dot1l
209446	Tfe3
212980	Slc45a3
214162	Kmt2a
21417	Zeb1
21423	Tcf3
21813	Tgfbr2
21908	Tlx1
21912	Tspan7
21939	Cd40
22029	Traf1
22059	Trp53
22289	Kdm6a
22290	Uty
22431	Wt1
22642	Zbtb17
229593	Golph3l
233908	Fus
235320	Zbtb16
260298	Fev
260423	Hist1h3f
268996	Ss18
27140	Tlx3
319148	Hist1h3c
319149	Hist1h3d
319150	Hist1h3b
319151	Hist1h3e
319152	Hist1h3h
319153	Hist1h3i
319154	Hist2h3b
360198	Hist1h3a
433759	Hdac1
50528	Tmprss2
50701	Elane
53618	Fut8
53623	Gria3
544973	Gm10257
545192	Baiap3
56312	Nupr1
56458	Foxo1
625328	H3f3c
626150	Gm12271
64144	Mllt1
66629	Golph3
667250	Gm12657
67603	Dusp6
68938	Aspscr1
70122	Mllt3
70439	Taf15
72949	Ccnt2
80859	Nfkbiz
93735	Wnt16
94315	Prcc
97114	Hist2h3c2
97908	Hist1h3g
