gid	sym
100559	Ugt2b38
100727	Ugt2b34
103140	Gstt3
109857	Cbr3
110198	Akr7a5
112417	Ugt2b37
11522	Adh1
11529	Adh7
11532	Adh5
11670	Aldh3a1
12408	Cbr1
12409	Cbr2
13076	Cyp1a1
13077	Cyp1a2
13078	Cyp1b1
13106	Cyp2e1
13107	Cyp2f2
13849	Ephx1
14857	Gsta1
14858	Gsta2
14859	Gsta3
14860	Gsta4
14862	Gstm1
14863	Gstm2
14864	Gstm3
14865	Gstm4
14866	Gstm5
14867	Gstm6
14869	Gstp2
14870	Gstp1
14871	Gstt1
14872	Gstt2
14873	Gsto1
15483	Hsd11b1
20859	Sult2a1
211666	Mgst2
22236	Ugt1a2
22238	Ugt2b5
231396	Ugt2b36
243085	Ugt2b35
26876	Adh4
394430	Ugt1a10
394432	Ugt1a7c
394433	Ugt1a5
394434	Ugt1a9
394435	Ugt1a6b
394436	Ugt1a1
54486	Hpgds
552899	Ugt2a2
56615	Mgst1
56847	Aldh1a3
621603	Aldh3b2
629203	Sult2a3
66447	Mgst3
67689	Aldh3b1
68214	Gsto2
68312	Gstm7
71755	Dhdh
71773	Ugt2b1
72094	Ugt2a3
73458	Aldh3b3
74134	Cyp2s1
76263	Gstk1
94215	Ugt2a1
94284	Ugt1a6a
