gid	sym
103806	Maml1
11491	Adam17
12914	Crebbp
13016	Ctbp1
13017	Ctbp2
13388	Dll1
13389	Dll3
13542	Dvl1
13543	Dvl2
13544	Dvl3
14357	Dtx1
14534	Kat2a
15182	Hdac2
15205	Hes1
15208	Hes5
16449	Jag1
16450	Jag2
16848	Lfng
17305	Mfng
18128	Notch1
18129	Notch2
18131	Notch3
18132	Notch4
18222	Numb
18223	Numbl
18519	Kat2b
19164	Psen1
19165	Psen2
19208	Ptcra
19664	Rbpj
19668	Rbpjl
19719	Rfng
20602	Ncor2
207521	Dtx4
208117	Aph1b
209200	Dtx3l
226548	Aph1a
270118	Maml2
328572	Ep300
433586	Maml3
433759	Hdac1
54485	Dll4
59287	Ncstn
66340	Psenen
66354	Snw1
66935	Cir1
68318	Aph1c
74198	Dtx2
80904	Dtx3
