gid	sym
100040843	Cyp4a32
103968	Plin1
104086	Cyp27a1
108078	Olr1
11363	Acadl
11364	Acadm
113868	Acaa1a
11430	Acox1
11450	Adipoq
11520	Plin2
11770	Fabp4
11806	Apoa1
11807	Apoa2
11814	Apoc3
11832	Aqp7
12140	Fabp7
12491	Cd36
12894	Cpt1a
12895	Cpt1b
12896	Cpt2
13117	Cyp4a10
13118	Cyp4a12b
13119	Cyp4a14
13122	Cyp7a1
13124	Cyp8b1
13167	Dbi
14077	Fabp3
14079	Fabp2
14080	Fabp1
14081	Acsl1
14626	Gk2
14933	Gk
15360	Hmgcs2
16202	Ilk
16204	Fabp6
16592	Fabp5
16956	Lpl
17436	Me1
18534	Pck1
18607	Pdpk1
18830	Pltp
19013	Ppara
19015	Ppard
19016	Pparg
20181	Rxra
20182	Rxrb
20183	Rxrg
20249	Scd1
20250	Scd2
20280	Scp2
20411	Sorbs1
216739	Acsl6
22190	Ubc
22227	Ucp1
22259	Nr1h3
225579	Slc27a6
230639	Cyp4a29
235674	Acaa1b
26457	Slc27a1
26458	Slc27a2
26459	Slc27a5
26569	Slc27a4
277753	Cyp4a12a
30049	Scd3
328845	Acsbg2
329065	Scd4
433256	Acsl5
435802	Cyp4a30b
50790	Acsl4
56473	Fads2
57435	Plin4
57875	Angptl4
66113	Apoa5
666168	Cyp4a31
66968	Plin5
74147	Ehhadh
74205	Acsl3
74551	Pck2
78070	Cpt1c
78625	1700061G19Rik
80911	Acox3
83995	Mmp1a
83996	Mmp1b
93732	Acox2
94180	Acsbg1
