gid	sym
102247	Gpat4
104418	Dgkz
104759	Pld4
110197	Dgkg
110524	Dgkq
110911	Cds2
11423	Ache
12647	Chat
12651	Chkb
12660	Chka
13026	Pcyt1a
13139	Dgka
14245	Lpin1
14555	Gpd1
14571	Gpd2
14712	Gnpat
14732	Gpam
14792	Lpcat3
16816	Lcat
18618	Pemt
18777	Lypla1
18778	Pla2g1b
18780	Pla2g2a
18781	Pla2g2c
18782	Pla2g2d
18783	Pla2g4a
18784	Pla2g5
18805	Pld1
18806	Pld2
18807	Pld3
19012	Plpp1
19210	Ptdss1
192654	Pla2g15
210992	Lpcat1
211429	Pla2g4b
212862	Chpt1
214253	Etnk2
215456	Gpat2
217480	Dgkb
218121	Mboat1
225010	Lclat1
225845	Pla2g16
226856	Lpgat1
227333	Dgkd
231510	Agpat9
232889	Pla2g4c
236899	Pcyt1b
237625	Pla2g3
237928	Phospho1
241274	Pnpla7
26394	Lypla2
26565	Pla2g10
26970	Pla2g2e
26971	Pla2g2f
270084	Lpcat2
271844	Pla2g4f
27388	Ptdss2
28042	Ept1
28169	Agpat3
320127	Dgki
320951	Pisd
329502	Pla2g4e
331374	Dgkk
333433	Gpd1l
380921	Dgkh
50767	Pnpla6
50784	Plpp2
52123	Agpat5
52858	Cdipt
53357	Pla2g6
55979	Agpat1
56077	Dgke
64898	Lpin2
64899	Lpin3
66350	Pla2g12a
66358	Adprm
665270	Plb1
66586	Crls1
66826	Taz
67216	Mboat2
67512	Agpat2
67916	Plpp3
68262	Agpat4
68671	Pcyt2
69836	Pla2g12b
71760	Etnppl
74182	Gpcpd1
74451	Pgs1
74596	Cds1
75320	Etnk1
77582	Mboat7
78390	Pla2g4d
99010	Lpcat4
99712	Cept1
