gid	sym
104110	Adcy4
104111	Adcy3
107589	Mylk
108058	Camk2d
110895	Slc9a4
11461	Actb
11512	Adcy6
11513	Adcy7
11514	Adcy8
11515	Adcy9
11928	Atp1a1
11931	Atp1b1
11932	Atp1b2
11933	Atp1b3
11944	Atp4a
11945	Atp4b
12313	Calm1
12314	Calm2
12315	Calm3
12322	Camk2a
12323	Camk2b
12325	Camk2g
12349	Car2
12426	Cckbr
12638	Cftr
12671	Chrm3
14459	Gast
14677	Gnai1
14678	Gnai2
14679	Gnai3
14682	Gnaq
14683	Gnas
15466	Hrh2
16438	Itpr1
16439	Itpr2
16440	Itpr3
16513	Kcnj10
16516	Kcnj15
16517	Kcnj16
16518	Kcnj2
16526	Kcnk2
16535	Kcnq1
18747	Prkaca
18749	Prkacb
18750	Prkca
18751	Prkcb
18752	Prkcg
18795	Plcb1
18796	Plcb2
18797	Plcb3
18798	Plcb4
20535	Slc4a2
20544	Slc9a1
20604	Sst
20606	Sstr2
208890	Slc26a7
210044	Adcy2
213435	Mylk3
22350	Ezr
224129	Adcy5
228785	Mylk2
232975	Atp1a3
238564	Mylk4
246133	Kcne2
27222	Atp1a4
432530	Adcy1
494124	Calm5
56379	Kcnj1
67821	Atp1b4
70405	Calml3
72258	Kcnk10
80796	Calm4
98660	Atp1a2
