gid	sym
100862375	Gm21685
106039	Gga1
108011	Ap4e1
108012	Ap1s2
108664	Atp6v1h
110006	Gusb
110173	Manba
11305	Abca2
114128	Laptm4b
114143	Atp6v0b
11432	Acp2
11433	Acp5
11593	Aga
11605	Gla
11764	Ap1b1
11765	Ap1g1
11766	Ap1g2
11767	Ap1m1
11768	Ap1m2
11769	Ap1s1
11774	Ap3b1
11775	Ap3b2
11776	Ap3d1
11777	Ap3s1
11778	Ap3s2
11781	Ap4m1
11782	Ap4s1
11881	Arsb
11883	Arsa
11886	Asah1
11972	Atp6v0d1
11975	Atp6v0a1
11984	Atp6v0c
12091	Glb1
12492	Scarb2
12512	Cd63
12514	Cd68
12751	Tpp1
12752	Cln3
12757	Clta
13030	Ctsb
13032	Ctsc
13033	Ctsd
13034	Ctse
13035	Ctsg
13036	Ctsh
13038	Ctsk
13039	Ctsl
13040	Ctss
13041	Ctsw
13423	Dnase2a
140494	Atp6v0a4
14387	Gaa
14420	Galc
14466	Gba
14667	Gm2a
15211	Hexa
15212	Hexb
15586	Hyal1
15931	Ids
15932	Idua
16004	Igf2r
16541	Napsa
16783	Lamp1
16784	Lamp2
16792	Laptm5
16889	Lipa
17113	M6pr
17159	Man2b1
17775	Laptm4a
17939	Naga
18010	Neu1
18145	Npc1
18173	Slc11a1
18174	Slc11a2
19025	Ctsa
19063	Ppt1
19141	Lgmn
19156	Psap
192654	Pla2g15
20597	Smpd1
20661	Sort1
211286	Cln5
214505	Gnptg
21871	Atp6v0a2
229445	Ctso
235504	Slc17a5
239739	Lamp3
242341	Atp6v0d2
252903	Ap1s3
260302	Gga3
26898	Ctsj
27029	Sgsh
27060	Tcirg1
27419	Naglu
27426	Nagpa
432486	Gnptab
50917	Galns
52120	Hgsnat
53599	Cd164
54397	Ppt2
54411	Atp6ap1
55946	Ap3m1
56325	Abcb9
56464	Ctsf
56629	Dnase2b
56722	Litaf
58911	Sumf1
64138	Ctsz
64139	Ctsm
64933	Ap3m2
67300	Cltc
67464	Entpd4
67489	Ap4b1
67963	Npc2
71665	Fuca1
72175	Mfsd8
74008	Arsg
74105	Gga2
74325	Cltb
75612	Gns
76943	Psapl1
83429	Ctns
94178	Mcoln1
