gid	sym
100328588	Gm21948
100470	Lao1
102643267	LOC102643267
104923	Adi1
106557	Ldhal6b
107869	Cth
108645	Mat2b
11615	Gm4737
11702	Amd1
11720	Mat1a
12035	Bcat1
12036	Bcat2
12116	Bhmt
12411	Cbs
12583	Cdo1
13433	Dnmt1
13435	Dnmt3a
13436	Dnmt3b
14204	Il4i1
14629	Gclc
14630	Gclm
14718	Got1
14719	Got2
14854	Gss
16828	Ldha
16832	Ldhb
16833	Ldhc
17448	Mdh2
17449	Mdh1
20603	Sms
20810	Srm
22117	Tst
229709	Ahcyl1
231691	Sds
232087	Mat2a
234724	Tat
238505	Mtr
246221	Mpst
257635	Sdsl
268782	Agxt2
269378	Ahcy
56369	Apip
64918	Bhmt2
66902	Mtap
671878	Gm14680
67870	Enoph1
67873	Mri1
73988	4930438A08Rik
74340	Ahcyl2
