gid	sym
103737	Pex12
110959	Nudt19
111175	Pecr
113868	Acaa1a
11430	Acox1
11611	Agxt
11666	Abcd1
12012	Baat
12359	Cat
12908	Crat
13142	Dao
13850	Ephx2
14081	Acsl1
14712	Gnpat
15112	Hao1
15356	Hmgcl
15488	Hsd17b4
15926	Idh1
16922	Phyh
170789	Acot8
17117	Amacr
17527	Mpv17
17855	Mvk
18126	Nos2
18477	Prdx1
18631	Pex11a
18632	Pex11b
18633	Pex16
18634	Pex7
19193	Pipox
19298	Pex19
19299	Abcd3
19300	Abcd4
19301	Pxmp2
19302	Pex2
19305	Pex5
20280	Scp2
20524	Slc25a17
20655	Sod1
20656	Sod2
208982	Hmgcll1
212503	Paox
216739	Acsl6
22436	Xdh
224824	Pex6
228061	Agps
234384	Mpv17l2
235674	Acaa1b
23986	Eci2
26378	Decr2
26458	Slc27a2
26874	Abcd2
269951	Idh2
28200	Dhrs4
330450	Far2
433256	Acsl5
50790	Acsl4
51798	Ech1
54683	Prdx5
56185	Hao2
56273	Pex14
56535	Pex3
56690	Mlycd
56794	Hacl1
58869	Pex5l
59038	Pxmp4
668173	Pex10
67420	Far1
67528	Nudt7
67993	Nudt12
68603	Pmvk
69129	Pex11g
70503	Ddo
71382	Pex1
72129	Pex13
74043	Pex26
74114	Crot
74147	Ehhadh
74205	Acsl3
76263	Gstk1
80911	Acox3
93732	Acox2
93734	Mpv17l
