gid	sym
103236	Csnk1g2
103583	Fbxw11
104318	Csnk1d
109689	Arrb1
110355	Adrbk1
117606	Boc
12043	Bcl2
12234	Btrc
12443	Ccnd1
12444	Ccnd2
13363	Dhh
14451	Gas1
14632	Gli1
14633	Gli2
14634	Gli3
14725	Lrp2
15245	Hhip
16147	Ihh
16568	Kif3a
16576	Kif7
18747	Prkaca
18749	Prkacb
19206	Ptch1
19207	Ptch2
20423	Shh
20747	Spop
214897	Csnk1g1
216869	Arrb2
24069	Sufu
240888	Gpr161
26554	Cul3
26965	Cul1
27373	Csnk1e
319757	Smo
320129	Adrbk2
56637	Gsk3b
57810	Cdon
59056	Evc
66313	Smurf2
68525	Evc2
70425	Csnk1g3
75788	Smurf1
93687	Csnk1a1
