gid	sym
100043456	Gm10681
100066	Cyp2j11
104110	Adcy4
104111	Adcy3
11512	Adcy6
11513	Adcy7
11514	Adcy8
11515	Adcy9
11689	Alox5
12155	Bmp15
12161	Bmp6
12640	Cga
13070	Cyp11a1
13074	Cyp17a1
13075	Cyp19a1
13076	Cyp1a1
13078	Cyp1b1
13109	Cyp2j5
13110	Cyp2j6
14308	Fshb
14309	Fshr
14566	Gdf9
14683	Gnas
15485	Hsd17b1
15486	Hsd17b2
15490	Hsd17b7
15492	Hsd3b1
15493	Hsd3b2
15495	Hsd3b4
15496	Hsd3b5
15497	Hsd3b6
16000	Igf1
16001	Igf1r
16333	Ins1
16334	Ins2
16337	Insr
16835	Ldlr
16866	Lhb
16867	Lhcgr
171210	Acot2
18747	Prkaca
18749	Prkacb
18783	Pla2g4a
19225	Ptgs2
20778	Scarb1
20845	Star
210044	Adcy2
211429	Pla2g4b
224129	Adcy5
230459	Cyp2j13
232889	Pla2g4c
242546	Cyp2j12
271844	Pla2g4f
329502	Pla2g4e
432530	Adcy1
665095	Cyp2j8
74519	Cyp2j9
78390	Pla2g4d
