gid	sym
107448	Unc5a
107449	Unc5b
108058	Camk2d
108151	Sema3d
110157	Raf1
11350	Abl1
117600	Srgap1
117606	Boc
11848	Rhoa
11854	Rhod
12162	Bmp7
12167	Bmpr1b
12168	Bmpr2
12322	Camk2a
12323	Camk2b
12325	Camk2g
12540	Cdc42
12568	Cdk5
12631	Cfl1
12632	Cfl2
12767	Cxcr4
12934	Dpysl2
13176	Dcc
13636	Efna1
13637	Efna2
13638	Efna3
13639	Efna4
13640	Efna5
13641	Efnb1
13642	Efnb2
13643	Efnb3
13800	Enah
13835	Epha1
13836	Epha2
13837	Epha3
13838	Epha4
13839	Epha5
13840	Epha6
13841	Epha7
13842	Epha8
13844	Ephb2
13845	Ephb3
13846	Ephb4
13848	Ephb6
140570	Plxnb2
140571	Plxnb3
14064	F2rl2
14083	Ptk2
14159	Fes
14270	Srgap2
14360	Fyn
14365	Fzd3
14677	Gnai1
14678	Gnai2
14679	Gnai3
15461	Hras
16202	Ilk
16412	Itgb1
16653	Kras
16728	L1cam
16885	Limk1
16886	Limk2
170758	Rac3
171171	Ntng2
17295	Met
17973	Nck1
17974	Nck2
18019	Nfatc2
18021	Nfatc3
18176	Nras
18186	Nrp1
18208	Ntn1
18209	Ntn3
18479	Pak1
18481	Pak3
18706	Pik3ca
18707	Pik3cd
18708	Pik3r1
18709	Pik3r2
18710	Pik3r3
18750	Prkca
18803	Plcg1
18844	Plxna1
18845	Plxna2
18846	Plxna3
19055	Ppp3ca
19056	Ppp3cb
19057	Ppp3cc
19058	Ppp3r1
19059	Ppp3r2
19206	Ptch1
192198	Lrrc4
19247	Ptpn11
19353	Rac1
19354	Rac2
19649	Robo3
19876	Robo1
19877	Rock1
19878	Rock2
20130	Rras
20187	Ryk
20315	Cxcl12
20346	Sema3a
20347	Sema3b
20348	Sema3c
20349	Sema3e
20350	Sema3f
20351	Sema4a
20352	Sema4b
20353	Sema4c
20354	Sema4d
20355	Sema4f
20356	Sema5a
20357	Sema5b
20358	Sema6a
20359	Sema6b
20360	Sema6c
20361	Sema7a
20423	Shh
20562	Slit1
20563	Slit2
20564	Slit3
20779	Src
210801	Unc5d
214230	Pak6
214968	Sema6d
218397	Rasa1
218877	Sema3g
22063	Trpc1
22065	Trpc3
22066	Trpc4
22067	Trpc5
22068	Trpc6
22253	Unc5c
223881	Rnd1
224105	Pak2
22417	Wnt4
22418	Wnt5a
22419	Wnt5b
226251	Ablim1
228026	Pdk1
231148	Ablim2
231637	Ssh1
234779	Plcg2
235611	Plxnb1
237860	Ssh2
238057	Gdf7
241568	Lrrc4c
241656	Pak7
243743	Plxna4
245857	Ssh3
259302	Srgap3
26413	Mapk1
26417	Mapk3
26456	Sema4g
268902	Robo2
270190	Ephb1
30955	Pik3cg
319713	Ablim3
319757	Smo
320207	Pik3r5
50780	Rgs3
53972	Ngef
54712	Plxnc1
56513	Pard6a
56637	Gsk3b
57764	Ntn4
58220	Pard6b
65254	Dpysl5
67653	4930544G11Rik
69632	Arhgef12
70584	Pak4
73181	Nfatc4
74769	Pik3cb
80883	Ntng1
93737	Pard6g
