gid	sym
103554	Psme4
15978	Ifng
16912	Psmb9
16913	Psmb8
17463	Psmd7
19166	Psma2
19167	Psma3
19170	Psmb1
19171	Psmb10
19172	Psmb4
19173	Psmb5
19175	Psmb6
19177	Psmb7
19179	Psmc1
19181	Psmc2
19182	Psmc3
19184	Psmc5
19185	Psmd4
19186	Psme1
19188	Psme2
19192	Psme3
20422	Shfm1
21762	Psmd2
22123	Psmd3
228769	Psmf1
23996	Psmc4
23997	Psmd13
26440	Psma1
26441	Psma4
26442	Psma5
26443	Psma6
26444	Psma7
26445	Psmb2
26446	Psmb3
57296	Psmd8
59029	Psmd14
621823	Psme2b
66413	Psmd6
66537	Pomp
66997	Psmd12
67089	Psmc6
69077	Psmd11
70247	Psmd1
73677	Psma8
73902	Psmb11
