gid	sym
100043292	Gm4340
100862468	LOC100862468
101214	Tra2a
101943	Sf3b3
102638183	LOC102638183
102641341	LOC102641341
102642043	LOC102642043
107686	Snrpd2
107701	Sf3b4
108014	Srsf9
108121	U2af1
110809	Srsf1
11834	Aqr
13204	Dhx15
13207	Ddx5
14105	Srsf10
15381	Hnrnpc
15382	Hnrnpa1
15387	Hnrnpk
15481	Hspa8
15482	Hspa1l
15511	Hspa1b
15512	Hspa2
17149	Magoh
192159	Prpf8
192170	Eif4a3
193116	Slu7
193740	Hspa1a
19655	Rbmx
19656	Rbmxl1
20222	Sf3a2
20227	Sart1
20382	Srsf2
20383	Srsf3
20384	Srsf5
20462	Tra2b
20624	Eftud2
20630	Snrpc
20637	Snrnp70
20638	Snrpb
20639	Snrpb2
20641	Snrpd1
20643	Snrpe
20826	Nhp2l1
212880	Ddx46
21681	Alyref
217207	Dhx8
22185	U2af2
225027	Srsf7
225160	Thoc1
229279	Hnrnpa3
230596	Prpf38a
233073	U2af1l4
23983	Pcbp1
27366	Txnl4a
27756	Lsm2
27967	Cherp
28000	Prpf19
28035	Usp39
319322	Sf3b2
320632	Snrnp200
331401	Thoc2
433702	Ncbp1
50783	Lsm4
51810	Hnrnpu
53317	Plrg1
53607	Snrpa
53817	Ddx39b
545091	Gm5803
54614	Prpf40b
54633	Pqbp1
55934	Rp9
56009	Alyref2
56031	Ppie
56070	Tcerg1
56194	Prpf40a
56215	Acin1
57317	Srsf4
57905	Isy1
60321	Wbp11
60365	Rbm8a
64340	Dhx38
66055	Sf3b6
66070	Cwc15
66094	Lsm7
66101	Ppih
66125	Sf3b5
66354	Snw1
66373	Lsm5
66441	Magohb
66492	Zmat2
66585	Snrnp40
66618	Snrnp27
66642	Ctnnbl1
66810	Rbm22
668137	Gm8994
66877	Crnkl1
66921	Prpf38b
67039	Rbm25
67229	Prpf18
67332	Snrpd3
67439	Xab2
67465	Sf3a1
67678	Lsm3
67958	U2surp
67959	Puf60
67996	Srsf6
68011	Snrpg
68092	Ncbp2
68183	Bcas2
68479	Phf5a
68592	Syf2
68816	Ppil1
68879	Prpf6
68981	Snrpa1
68988	Prpf31
69192	Dhx16
69878	Snrpf
70052	Prpf4
70767	Prpf3
71702	Cdc5l
71713	Cdc40
72047	Ddx42
72654	Ccdc12
73666	Thoc3
74351	Ddx23
75062	Sf3a3
76479	Smndc1
76522	Lsm8
76572	Rbmxl2
76936	Hnrnpm
76938	Rbm17
78651	Lsm6
81898	Sf3b1
