gid	sym
109791	Clps
110460	Acat2
11303	Abca1
11806	Apoa1
11808	Apoa4
12491	Cd36
12613	Cel
13350	Dgat1
14079	Fabp2
14080	Fabp1
14719	Got2
17777	Mttp
18778	Pla2g1b
18780	Pla2g2a
18781	Pla2g2c
18782	Pla2g2d
18784	Pla2g5
18946	Pnliprp1
18947	Pnliprp2
19012	Plpp1
20778	Scarb1
233549	Mogat2
237625	Pla2g3
237636	Npc1l1
238055	Apob
26565	Pla2g10
26569	Slc27a4
26970	Pla2g2e
26971	Pla2g2f
27409	Abcg5
50784	Plpp2
55979	Agpat1
66350	Pla2g12a
67470	Abcg8
67512	Agpat2
67717	Lipf
67800	Dgat2
67916	Plpp3
69060	Pnlip
69836	Pla2g12b
