gid	sym
100504404	H2-Ea-ps
102642252	LOC102642252
105243590	LOC105243590
11537	Cfd
12259	C1qa
12260	C1qb
12262	C1qc
12263	C2
12266	C3
12267	C3ar1
12268	C4b
12273	C5ar1
12628	Cfh
12630	Cfi
13510	Dsg1a
14129	Fcgr1
14130	Fcgr2b
14131	Fcgr3
14289	Fpr2
14293	Fpr1
14294	Fpr3
14960	H2-Aa
14961	H2-Ab1
14962	Cfb
14969	H2-Eb1
14998	H2-DMa
14999	H2-DMb1
15000	H2-DMb2
15001	H2-Oa
15002	H2-Ob
15139	Hc
15894	Icam1
16153	Il10
16408	Itgal
16409	Itgam
16414	Itgb2
16415	Itgb2l
16661	Krt10
17174	Masp1
17175	Masp2
17194	Mbl1
17195	Mbl2
18815	Plg
19204	Ptafr
20344	Selp
20345	Selplg
211924	Dsg1c
225256	Dsg1b
246256	Fcgr4
317677	C1s2
50908	C1s1
50909	C1ra
99571	Fgg
