gid	sym
100038859	Olfr55
100038860	Olfr239
100040268	Olfr157
100041187	Olfr596
100042690	Gm13769
100043200	Olfr819
100043203	Gm10310
100043474	Gm4461
100503048	LOC100503048
102642662	LOC102642662
102642684	LOC102642684
104111	Adcy3
108058	Camk2d
109689	Arrb1
110355	Adrbk1
110511	Olfr153
110891	Slc8a2
110893	Slc8a3
117004	Olfr73
117005	Olfr74
12313	Calm1
12314	Calm2
12315	Calm3
12322	Camk2a
12323	Camk2b
12325	Camk2g
12789	Cnga2
12790	Cnga3
14680	Gnal
14688	Gnb1
14708	Gng7
14918	Gucy2d
14919	Gucy2e
170639	Olfr78
170648	Olfr138
18307	Olfr10
18310	Olfr13
18312	Olfr15
18313	Olfr16
18314	Olfr17
18315	Olfr18
18316	Olfr19
18317	Olfr2
18322	Olfr24
18323	Olfr25
18324	Olfr26
18328	Olfr3
18329	Olfr30
18330	Olfr31
18331	Olfr32
18332	Olfr33
18341	Olfr263
18343	Olfr44
18344	Olfr45
18345	Olfr46
18346	Olfr47
18347	Olfr48
18348	Olfr49
18349	Olfr5
18350	Olfr50
18351	Olfr51
18352	Olfr52
18354	Olfr54
18356	Olfr56
18357	Olfr57
18359	Olfr59
18361	Olfr60
18362	Olfr61
18363	Olfr62
18365	Olfr65
18366	Olfr64
18367	Olfr66
18368	Olfr67
18369	Olfr68
18370	Olfr69
18372	Olfr8
18373	Olfr9
18573	Pde1a
18574	Pde1b
18575	Pde1c
18747	Prkaca
18749	Prkacb
19091	Prkg1
19092	Prkg2
193053	Olfr384
194433	Olfr707
19735	Rgs2
20541	Slc8a1
207728	Pde2a
211472	Olfr1373
216783	Olfr320
216869	Arrb2
218066	Olfr11
219019	Olfr743
227789	Olfr358
228228	Olfr1102
228443	Olfr1283
233578	Olfr553
233649	Cnga4
233670	Olfr6
235248	Olfr952
235256	Olfr149
236509	Olfr366
236784	Olfr1320
236785	Olfr1321
238384	Slc24a4
243634	Ano2
244187	Olfr684
257662	Olfr1290
257665	Olfr1506
257666	Olfr772
257667	Olfr769
257734	Olfr1355
257872	Olfr835
257881	Olfr205
257882	Olfr1344
257883	Olfr1357
