gid	sym
109821	F11
109828	C7
110135	Fgb
110382	C8b
11537	Cfd
11905	Serpinc1
12061	Bdkrb1
12062	Bdkrb2
12258	Serping1
12259	C1qa
12260	C1qb
12262	C1qc
12263	C2
12266	C3
12267	C3ar1
12268	C4b
12269	C4bp
12273	C5ar1
12274	C6
12279	C9
12509	Cd59a
12628	Cfh
12630	Cfi
12759	Clu
12902	Cr2
13136	Cd55
13137	Cd55b
14058	F10
14060	F13b
14061	F2
14062	F2r
14064	F2rl2
14065	F2rl3
14066	F3
14067	F5
14068	F7
14069	F8
14071	F9
14161	Fga
14962	Cfb
15139	Hc
15160	Serpind1
16409	Itgam
16411	Itgax
16414	Itgb2
16415	Itgb2l
16621	Klkb1
16644	Kng1
17174	Masp1
17175	Masp2
17194	Mbl1
17195	Mbl2
17221	Cd46
18787	Serpine1
18788	Serpinb2
18791	Plat
18792	Plau
18793	Plaur
18815	Plg
18816	Serpinf2
19123	Proc
19124	Procr
19128	Pros1
20700	Serpina1a
20701	Serpina1b
20702	Serpina1c
20703	Serpina1d
20704	Serpina1e
21788	Tfpi
21824	Thbd
22370	Vtn
22371	Vwf
22789	Zp3r
230558	C8a
232345	A2m
268591	Serpina5
278180	Vsig4
317677	C1s2
333883	Cd59b
385643	Kng2
50908	C1s1
50909	C1ra
56373	Cpb2
58992	F12
69379	C8g
74145	F13a1
99571	Fgg
