gid	sym
100559	Ugt2b38
100727	Ugt2b34
107508	Eprs
109778	Blvra
110006	Gusb
112417	Ugt2b37
11655	Alas1
11656	Alas2
12870	Cp
12892	Cpox
14151	Fech
14297	Fxn
15159	Hccs
15203	Heph
15288	Hmbs
15368	Hmox1
15369	Hmox2
17025	Alad
19044	Ppox
22236	Ugt1a2
22238	Ugt2b5
22275	Urod
22276	Uros
226139	Cox15
231396	Ugt2b36
233016	Blvrb
243085	Ugt2b35
394430	Ugt1a10
394432	Ugt1a7c
394433	Ugt1a5
394434	Ugt1a9
394435	Ugt1a6b
394436	Ugt1a1
552899	Ugt2a2
67417	Ears2
70383	Cox10
71773	Ugt2b1
72094	Ugt2a3
77697	Mmab
94215	Ugt2a1
94284	Ugt1a6a
