gid	sym
100862446	LOC100862446
105243	Slc9a3
11927	Atox1
11928	Atp1a1
11931	Atp1b1
11932	Atp1b2
11933	Atp1b3
11936	Fxyd2
11977	Atp7a
12309	S100g
12724	Clcn2
13487	Slc26a3
14319	Fth1
14325	Ftl1
15203	Heph
15368	Hmox1
15369	Hmox2
171429	Slc26a6
17748	Mt1
17750	Mt2
18173	Slc11a1
18174	Slc11a2
20529	Slc31a1
20531	Slc34a2
20537	Slc5a1
20541	Slc8a1
22041	Trf
22337	Vdr
225997	Trpm6
22782	Slc30a1
232975	Atp1a3
27222	Atp1a4
320718	Slc26a9
52466	Slc46a1
53945	Slc40a1
58800	Trpm7
64177	Trpv6
67821	Atp1b4
67972	Atp2b1
70358	Steap1
71775	1300017J02Rik
72027	Slc39a4
73649	Cybrd1
74051	Steap2
74338	Slc6a19
98660	Atp1a2
